シナリオ1

境界ID, 49
----------------
力の中心 X-Axis (Y-Z), 25.2618, -5.3207, cm
力の中心 Y-Axis (X-Z), 14.0118, -5.2996, cm
力の中心 Z-Axis (X-Y), 14.0152, 23.7766, cm
サマリー MX, -7.11328e-06, N-m
サマリー MY, 2.94208e-05, N-m
サマリー MZ, 0.00011976, N-m

境界ID, 35
----------------
面積, 127.852, cm^2
サマリー FX, 0.0111934, Newton
サマリー FY, 6.61047e-05, Newton
サマリー FZ, 0.000307261, Newton
力の中心 X-Axis (Y-Z), 0.000289638, 1.19554, cm
力の中心 Y-Axis (X-Z), 19.3092, -48.8842, cm
力の中心 Z-Axis (X-Y), 17.0867, -0.0101116, cm
サマリー MX, 3.22837e-05, N-m
サマリー MY, 8.1321e-05, N-m
サマリー MZ, 1.27318e-05, N-m

境界ID, 34
----------------
面積, 97.1148, cm^2
サマリー FX, 0.000856061, Newton
サマリー FY, 0.100275, Newton
サマリー FZ, 0.00570267, Newton
力の中心 X-Axis (Y-Z), 0.572978, 1.75993, cm
力の中心 Y-Axis (X-Z), 5.25568, 1.62501, cm
力の中心 Z-Axis (X-Y), 3.07719, 0.567362, cm
サマリー MX, -0.00159713, N-m
サマリー MY, -0.000160416, N-m
サマリー MZ, 0.00526525, N-m

境界ID, 33
----------------
面積, 103.063, cm^2
サマリー FX, 0.00365835, Newton
サマリー FY, 0.00191776, Newton
サマリー FZ, 0.0265335, Newton
力の中心 X-Axis (Y-Z), 0.00929814, 5.41047, cm
力の中心 Y-Axis (X-Z), -25.0794, 5.51996, cm
力の中心 Z-Axis (X-Y), 4.71937, 0.0113121, cm
サマリー MX, -0.000102858, N-m
サマリー MY, -0.00105428, N-m
サマリー MZ, -0.000481304, N-m

境界ID, 32
----------------
面積, 96.919, cm^2
サマリー FX, 0.000840305, Newton
サマリー FY, -0.101576, Newton
サマリー FZ, 0.00583311, Newton
力の中心 X-Axis (Y-Z), -0.571837, 1.77469, cm
力の中心 Y-Axis (X-Z), 5.15324, 1.6481, cm
力の中心 Z-Axis (X-Y), 2.96563, -0.566932, cm
サマリー MX, 0.001641, N-m
サマリー MY, -0.000158076, N-m
サマリー MZ, -0.00522964, N-m

境界ID, 31
----------------
面積, 232.677, cm^2
サマリー FX, 0.00265707, Newton
サマリー FY, 0.0014744, Newton
サマリー FZ, 0.151292, Newton
力の中心 X-Axis (Y-Z), -0.011505, -4.37521, cm
力の中心 Y-Axis (X-Z), -17.2424, -4.62782, cm
力の中心 Z-Axis (X-Y), -12.5882, -0.00162335, cm
サマリー MX, 6.57765e-05, N-m
サマリー MY, 0.0189286, N-m
サマリー MZ, -0.000253916, N-m

境界ID, 30
----------------
面積, 35.0509, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 29
----------------
面積, 0.892489, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 28
----------------
面積, 36.4264, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 27
----------------
面積, 220.29, cm^2
サマリー FX, 0.00263635, Newton
サマリー FY, -0.589581, Newton
サマリー FZ, -0.0148781, Newton
力の中心 X-Axis (Y-Z), 0.67233, -0.942953, cm
力の中心 Y-Axis (X-Z), -12.3165, 0.349496, cm
力の中心 Z-Axis (X-Y), -11.838, 0.640064, cm
サマリー MX, 0.00196533, N-m
サマリー MY, -0.00178612, N-m
サマリー MZ, 0.0725982, N-m

境界ID, 26
----------------
面積, 222.178, cm^2
サマリー FX, 0.0283882, Newton
サマリー FY, 0.00995398, Newton
サマリー FZ, -0.0289231, Newton
力の中心 X-Axis (Y-Z), -0.0109095, -0.874118, cm
力の中心 Y-Axis (X-Z), -31.0994, 0.670384, cm
力の中心 Z-Axis (X-Y), -35.9714, -0.00947891, cm
サマリー MX, -6.39882e-05, N-m
サマリー MY, -0.0106522, N-m
サマリー MZ, -0.00309253, N-m

境界ID, 25
----------------
面積, 220.316, cm^2
サマリー FX, 0.00267981, Newton
サマリー FY, 0.599162, Newton
サマリー FZ, -0.0152374, Newton
力の中心 X-Axis (Y-Z), -0.669609, -0.916901, cm
力の中心 Y-Axis (X-Z), -12.4227, 0.363306, cm
力の中心 Z-Axis (X-Y), -11.9585, -0.639126, cm
サマリー MX, -0.00207941, N-m
サマリー MY, -0.00184673, N-m
サマリー MZ, -0.074414, N-m

境界ID, 24
----------------
面積, 0.422001, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 23
----------------
面積, 0.0724635, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 22
----------------
面積, 4.85623, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 21
----------------
面積, 0.434873, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 20
----------------
面積, 4.69811, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 19
----------------
面積, 1.43469, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 18
----------------
面積, 0.731787, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 17
----------------
面積, 0.514012, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 16
----------------
面積, 1.43469, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 15
----------------
面積, 31.1519, cm^2
サマリー FX, 1.26594e-06, Newton
サマリー FY, -5.95999e-06, Newton
サマリー FZ, -0.028305, Newton
力の中心 X-Axis (Y-Z), -20.5903, -0.2, cm
力の中心 Y-Axis (X-Z), 16.8305, -0.2, cm
力の中心 Z-Axis (X-Y), 16.9285, -4.00422, cm
サマリー MX, 0.00113338, N-m
サマリー MY, 0.00479161, N-m
サマリー MZ, -7.42433e-07, N-m

境界ID, 14
----------------
面積, 4.18046, cm^2
サマリー FX, 0.00240776, Newton
サマリー FY, -1.00485e-05, Newton
サマリー FZ, -6.0662e-05, Newton
力の中心 X-Axis (Y-Z), -3.91811, -0.00197452, cm
力の中心 Y-Axis (X-Z), 19.4115, -0.011318, cm
力の中心 Z-Axis (X-Y), 19.3692, -5.67702, cm
サマリー MX, 3.44266e-06, N-m
サマリー MY, 1.17022e-05, N-m
サマリー MZ, 9.2388e-05, N-m

境界ID, 13
----------------
面積, 31.2309, cm^2
サマリー FX, 0.000120441, Newton
サマリー FY, -3.31078e-06, Newton
サマリー FZ, 0.00775277, Newton
力の中心 X-Axis (Y-Z), -4.17191, 0.2, cm
力の中心 Y-Axis (X-Z), 16.0586, 0.2, cm
力の中心 Z-Axis (X-Y), 17.9561, -3.28335, cm
サマリー MX, -0.000254544, N-m
サマリー MY, -0.00139186, N-m
サマリー MZ, 4.49304e-06, N-m

境界ID, 12
----------------
面積, 0.514012, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 11
----------------
面積, 2.87135, cm^2
サマリー FX, 1.0535e-05, Newton
サマリー FY, -0.00146687, Newton
サマリー FZ, -0.000375513, Newton
力の中心 X-Axis (Y-Z), -7.41653, 0.0496265, cm
力の中心 Y-Axis (X-Z), 17.0129, -0.0232425, cm
力の中心 Z-Axis (X-Y), 16.6953, -7.38371, cm
サマリー MX, 2.73858e-05, N-m
サマリー MY, 6.26981e-05, N-m
サマリー MZ, -0.000248776, N-m

境界ID, 10
----------------
面積, 4.05814, cm^2
サマリー FX, -0.000988041, Newton
サマリー FY, -6.77004e-06, Newton
サマリー FZ, -0.000822166, Newton
力の中心 X-Axis (Y-Z), -3.59188, -0.0764259, cm
力の中心 Y-Axis (X-Z), 14.5883, -0.0523471, cm
力の中心 Z-Axis (X-Y), 14.6157, -4.27858, cm
サマリー MX, 3.51735e-05, N-m
サマリー MY, 0.000120921, N-m
サマリー MZ, -3.64768e-05, N-m

境界ID, 9
----------------
面積, 1.41107, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 8
----------------
面積, 1413.24, cm^2
サマリー FX, 0.879951, Newton
サマリー FY, -9.94082e-05, Newton
サマリー FZ, 2.65945, Newton
力の中心 X-Axis (Y-Z), -24.4581, 2.10123, cm
力の中心 Y-Axis (X-Z), -1.73845, 1.41824, cm
力の中心 Z-Axis (X-Y), -4.37402, -24.3797, cm
サマリー MX, -0.648364, N-m
サマリー MY, 0.134815, N-m
サマリー MZ, 0.215221, N-m

境界ID, 7
----------------
面積, 90.954, cm^2
サマリー FX, 0.0866514, Newton
サマリー FY, -0.000109786, Newton
サマリー FZ, 0.307562, Newton
力の中心 X-Axis (Y-Z), -26.1481, 5.20708, cm
力の中心 Y-Axis (X-Z), -13.5901, 5.24168, cm
力の中心 Z-Axis (X-Y), -12.8562, -22.2246, cm
サマリー MX, -0.0683486, N-m
サマリー MY, 0.0440528, N-m
サマリー MZ, 0.0226726, N-m

境界ID, 6
----------------
面積, 1490.74, cm^2
サマリー FX, 1.32865, Newton
サマリー FY, -0.00222347, Newton
サマリー FZ, 4.24655, Newton
力の中心 X-Axis (Y-Z), -23.8454, 1.0532, cm
力の中心 Y-Axis (X-Z), 0.386478, 0.811603, cm
力の中心 Z-Axis (X-Y), -3.33108, -23.8813, cm
サマリー MX, -1.01412, N-m
サマリー MY, 0.15545, N-m
サマリー MZ, 0.316814, N-m

境界ID, 5
----------------
面積, 2.76553, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 4
----------------
面積, 5.44512, cm^2
サマリー FX, 1.18339e-05, Newton
サマリー FY, -0.00470255, Newton
サマリー FZ, -9.0273e-06, Newton
力の中心 X-Axis (Y-Z), -50, 2.473, cm
力の中心 Y-Axis (X-Z), 0.695286, 0.721784, cm
力の中心 Z-Axis (X-Y), 0.580011, -50, cm
サマリー MX, 3.84559e-05, N-m
サマリー MY, 3.45011e-07, N-m
サマリー MZ, -2.67792e-05, N-m

境界ID, 3
----------------
面積, 23.789, cm^2
サマリー FX, 0.0144595, Newton
サマリー FY, -2.1227e-06, Newton
サマリー FZ, -0.00533465, Newton
力の中心 X-Axis (Y-Z), -25.0458, -5.11602, cm
力の中心 Y-Axis (X-Z), 14.0723, -5.19363, cm
力の中心 Z-Axis (X-Y), 14.1004, -25.0601, cm
サマリー MX, 0.00133676, N-m
サマリー MY, 1.24554e-05, N-m
サマリー MZ, 0.0036212, N-m

境界ID, 2
----------------
面積, 1.35239, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 1
----------------
面積, 4.53336, cm^2
サマリー FX, -0.00091278, Newton
サマリー FY, -3.16099e-06, Newton
サマリー FZ, -6.92199e-05, Newton
力の中心 X-Axis (Y-Z), -27.9833, -5.31081, cm
力の中心 Y-Axis (X-Z), 14.0117, -5.2979, cm
力の中心 Z-Axis (X-Y), 14.0133, -28.5067, cm
サマリー MX, 1.95648e-05, N-m
サマリー MY, 5.8176e-05, N-m
サマリー MZ, -0.000255869, N-m


サマリー
-------------------
全面積, 7623.18, cm^2
全 FX, 4.71468, Newton
全 FY, 0.0219928, Newton
全 FZ, 14.6333, Newton
力の中心 X-Axis (Y-Z), 0.290278, 1.53936, cm
力の中心 Y-Axis (X-Z), -25.3976, 0.657968, cm
力の中心 Z-Axis (X-Y), -4.17773, 0.298287, cm
全 MX, 0.0435045, N-m
全 MY, 0.683917, N-m
全 MZ, -0.0192713, N-m
トルク, -0.0183608, N-m
