力の中心 Z-Axis (X-Y), 29.2409, -3.87561, cm
サマリー MX, -7.82516e-06, N-m
サマリー MY, -5.21417e-05, N-m
サマリー MZ, 7.40759e-05, N-m

境界ID, 11
----------------
面積, 30.5258, cm^2
サマリー FX, 0.00121349, Newton
サマリー FY, -5.55318e-07, Newton
サマリー FZ, -0.00640997, Newton
力の中心 X-Axis (Y-Z), -5.00205, -0.0197337, cm
力の中心 Y-Axis (X-Z), 26.6997, 0.150134, cm
力の中心 Z-Axis (X-Y), 25.6134, -5.04284, cm
サマリー MX, 0.000323245, N-m
サマリー MY, 0.00164157, N-m
サマリー MZ, 6.05514e-05, N-m

境界ID, 10
----------------
面積, 1.12812, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 9
----------------
面積, 2.86553, cm^2
サマリー FX, 0.000102476, Newton
サマリー FY, -0.000963247, Newton
サマリー FZ, -0.000501337, Newton
力の中心 X-Axis (Y-Z), -7.38735, -0.194175, cm
力の中心 Y-Axis (X-Z), 27.1599, -0.0211003, cm
力の中心 Z-Axis (X-Y), 26.699, -7.38246, cm
サマリー MX, 3.68078e-05, N-m
サマリー MY, 0.000133653, N-m
サマリー MZ, -0.000254046, N-m

境界ID, 8
----------------
面積, 3.97877, cm^2
サマリー FX, 0.000104973, Newton
サマリー FY, -2.93163e-06, Newton
サマリー FZ, -0.00097752, Newton
力の中心 X-Axis (Y-Z), -10.353, 0.393638, cm
力の中心 Y-Axis (X-Z), 24.6412, -0.536805, cm
力の中心 Z-Axis (X-Y), 24.6595, -4.39487, cm
サマリー MX, 4.2945e-05, N-m
サマリー MY, 0.000241464, N-m
サマリー MZ, 1.01455e-05, N-m

境界ID, 7
----------------
面積, 1.12812, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 6
----------------
面積, 30.498, cm^2
サマリー FX, 0.00397693, Newton
サマリー FY, 4.22918e-06, Newton
サマリー FZ, -0.0224943, Newton
力の中心 X-Axis (Y-Z), 4.17205, -0.224153, cm
力の中心 Y-Axis (X-Z), 26.8315, -0.232794, cm
力の中心 Z-Axis (X-Y), 26.8833, 4.16731, cm
サマリー MX, -0.000937398, N-m
サマリー MY, 0.00603831, N-m
サマリー MZ, -0.000164785, N-m

境界ID, 5
----------------
面積, 3.98369, cm^2
サマリー FX, 0.00011487, Newton
サマリー FY, 1.2446e-06, Newton
サマリー FZ, -0.000865051, Newton
力の中心 X-Axis (Y-Z), 9.29537, 0.238477, cm
力の中心 Y-Axis (X-Z), 24.6643, -0.669595, cm
力の中心 Z-Axis (X-Y), 24.6597, 4.21446, cm
サマリー MX, -3.64489e-05, N-m
サマリー MY, 0.000213593, N-m
サマリー MZ, -1.03706e-05, N-m

境界ID, 4
----------------
面積, 30.5257, cm^2
サマリー FX, 0.00112683, Newton
サマリー FY, 2.25633e-06, Newton
サマリー FZ, -0.00594456, Newton
力の中心 X-Axis (Y-Z), 4.92427, -0.0582754, cm
力の中心 Y-Axis (X-Z), 26.2851, 0.0770296, cm
力の中心 Z-Axis (X-Y), 25.3862, 4.96387, cm
サマリー MX, -0.000295082, N-m
サマリー MY, 0.00150844, N-m
サマリー MZ, -5.4895e-05, N-m

境界ID, 3
----------------
面積, 0.817241, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 2
----------------
面積, 2.86504, cm^2
サマリー FX, 0.000106841, Newton
サマリー FY, 0.000957966, Newton
サマリー FZ, -0.000523441, Newton
力の中心 X-Axis (Y-Z), 7.38753, -0.200684, cm
力の中心 Y-Axis (X-Z), 27.1739, -0.0209547, cm
力の中心 Z-Axis (X-Y), 26.6518, 7.3829, cm
サマリー MX, -3.84444e-05, N-m
サマリー MY, 0.000139292, N-m
サマリー MZ, 0.000252423, N-m

境界ID, 1
----------------
面積, 4.05909, cm^2
サマリー FX, 0.00180219, Newton
サマリー FY, 8.16863e-06, Newton
サマリー FZ, 0.000272653, Newton
力の中心 X-Axis (Y-Z), 4.18303, 0.398454, cm
力の中心 Y-Axis (X-Z), 29.3746, 0.405966, cm
力の中心 Z-Axis (X-Y), 29.2603, 3.9253, cm
サマリー MX, 1.06693e-05, N-m
サマリー MY, -7.25983e-05, N-m
サマリー MZ, -7.29867e-05, N-m


サマリー
-------------------
全面積, 7527.73, cm^2
全 FX, 4.72702, Newton
全 FY, 0.0201344, Newton
全 FZ, 14.6106, Newton
力の中心 X-Axis (Y-Z), 0.285063, 1.55192, cm
力の中心 Y-Axis (X-Z), -16.1198, 0.14987, cm
力の中心 Z-Axis (X-Y), -4.29476, 0.223562, cm
全 MX, 0.0326336, N-m
全 MY, 0.700849, N-m
全 MZ, -0.0167206, N-m
トルク, 1.32953, N-m
