サマリー FZ, -5.60709e-05, Newton
力の中心 X-Axis (Y-Z), 4.48551, -0.00269405, cm
力の中心 Y-Axis (X-Z), 22.9571, -0.00309062, cm
力の中心 Z-Axis (X-Y), 22.9404, 5.30241, cm
サマリー MX, -2.97321e-06, N-m
サマリー MY, 1.28368e-05, N-m
サマリー MZ, -4.42669e-05, N-m

境界ID, 52
----------------
面積, 0.0130222, cm^2
サマリー FX, 3.13043e-06, Newton
サマリー FY, -2.16565e-06, Newton
サマリー FZ, -3.33347e-06, Newton
力の中心 X-Axis (Y-Z), 7.43059, 0.0454183, cm
力の中心 Y-Axis (X-Z), 18.049, 0.0548225, cm
力の中心 Z-Axis (X-Y), 18.0585, 7.43012, cm
サマリー MX, -2.46494e-07, N-m
サマリー MY, 6.03396e-07, N-m
サマリー MZ, -6.23488e-07, N-m

境界ID, 51
----------------
面積, 0.0130222, cm^2
サマリー FX, -3.48538e-06, Newton
サマリー FY, 4.35919e-06, Newton
サマリー FZ, -5.13435e-06, Newton
力の中心 X-Axis (Y-Z), 7.44452, -0.0533583, cm
力の中心 Y-Axis (X-Z), 18.0674, -0.0475498, cm
力の中心 Z-Axis (X-Y), 18.0687, 7.43799, cm
サマリー MX, -3.7982e-07, N-m
サマリー MY, 9.29571e-07, N-m
サマリー MZ, 1.04706e-06, N-m

境界ID, 50
----------------
面積, 0.0136648, cm^2
サマリー FX, 7.36646e-06, Newton
サマリー FY, 7.01355e-06, Newton
サマリー FZ, 6.83663e-06, Newton
力の中心 X-Axis (Y-Z), 7.4397, 0.0387643, cm
力の中心 Y-Axis (X-Z), 22.9415, 0.0393348, cm
力の中心 Z-Axis (X-Y), 22.9416, 7.44052, cm
サマリー MX, 5.05922e-07, N-m
サマリー MY, -1.56558e-06, N-m
サマリー MZ, 1.06097e-06, N-m

境界ID, 49
----------------
面積, 0.0130222, cm^2
サマリー FX, 8.04333e-06, Newton
サマリー FY, 7.83725e-06, Newton
サマリー FZ, -7.93606e-06, Newton
力の中心 X-Axis (Y-Z), 7.43961, -0.0400888, cm
力の中心 Y-Axis (X-Z), 22.941, -0.0404914, cm
力の中心 Z-Axis (X-Y), 22.9408, 7.43979, cm
サマリー MX, -5.87253e-07, N-m
サマリー MY, 1.81737e-06, N-m
サマリー MZ, 1.19955e-06, N-m

境界ID, 48
----------------
面積, 91.4672, cm^2
サマリー FX, 0.0100873, Newton
サマリー FY, 0.001416, Newton
サマリー FZ, 0.0372467, Newton
力の中心 X-Axis (Y-Z), -0.00239839, 6.33173, cm
力の中心 Y-Axis (X-Z), -1.14396, 4.80053, cm
力の中心 Z-Axis (X-Y), -7.97223, 0.0054442, cm
サマリー MX, -6.59475e-05, N-m
サマリー MY, 0.00360809, N-m
サマリー MZ, -1.59565e-05, N-m

境界ID, 47
----------------
面積, 0.0353038, cm^2
サマリー FX, -6.88211e-06, Newton
サマリー FY, -0.000163535, Newton
サマリー FZ, 2.43772e-05, Newton
力の中心 X-Axis (Y-Z), -0.341015, 5.08693, cm
力の中心 Y-Axis (X-Z), -11.5218, 5.05262, cm
力の中心 Z-Axis (X-Y), -11.7053, -0.337582, cm
サマリー MX, 8.18052e-06, N-m
サマリー MY, 2.50334e-06, N-m
サマリー MZ, 1.88188e-05, N-m

境界ID, 46
----------------
面積, 147.035, cm^2
サマリー FX, -0.00198614, Newton
サマリー FY, -0.138888, Newton
サマリー FZ, 0.00497138, Newton
力の中心 X-Axis (Y-Z), -0.882314, -0.995958, cm
力の中心 Y-Axis (X-Z), 6.76564, 1.69407, cm
力の中心 Z-Axis (X-Y), 4.22285, -0.648914, cm
サマリー MX, 0.00232061, N-m
サマリー MY, -0.000190153, N-m
サマリー MZ, -0.00941419, N-m

境界ID, 45
----------------
面積, 129.019, cm^2
サマリー FX, 0.0244467, Newton
サマリー FY, 0.0012639, Newton
サマリー FZ, 0.000500906, Newton
力の中心 X-Axis (Y-Z), 0.00762044, 2.60416, cm
力の中心 Y-Axis (X-Z), 24.8043, 1.58344, cm
力の中心 Z-Axis (X-Y), 28.4135, -0.0168903, cm
サマリー MX, -2.00977e-05, N-m
サマリー MY, 0.000494306, N-m
サマリー MZ, 0.000311639, N-m

境界ID, 44
----------------
面積, 147.033, cm^2
サマリー FX, -0.0021179, Newton
サマリー FY, 0.142839, Newton
サマリー FZ, 0.00527088, Newton
力の中心 X-Axis (Y-Z), 0.890528, -0.73543, cm
力の中心 Y-Axis (X-Z), 6.83163, 1.69931, cm
力の中心 Z-Axis (X-Y), 4.74259, 0.655016, cm
サマリー MX, -0.00239276, N-m
サマリー MY, -0.0002344, N-m
サマリー MZ, 0.00977711, N-m

境界ID, 43
----------------
面積, 0.035293, cm^2
サマリー FX, -6.76764e-06, Newton
サマリー FY, 0.000159997, Newton
サマリー FZ, 2.39449e-05, Newton
力の中心 X-Axis (Y-Z), 0.340682, 5.08777, cm
力の中心 Y-Axis (X-Z), -11.5251, 5.05339, cm
力の中心 Z-Axis (X-Y), -11.7083, 0.337316, cm
サマリー MX, -8.00452e-06, N-m
サマリー MY, 2.45921e-06, N-m
サマリー MZ, -1.84168e-05, N-m

境界ID, 42
----------------
面積, 210.475, cm^2
サマリー FX, 0.0286358, Newton
サマリー FY, 0.0122483, Newton
サマリー FZ, -0.0304617, Newton
力の中心 X-Axis (Y-Z), -0.00349635, -0.198299, cm
力の中心 Y-Axis (X-Z), -20.9377, -0.461837, cm
力の中心 Z-Axis (X-Y), -20.0079, -0.00433839, cm
サマリー MX, 5.78889e-05, N-m
サマリー MY, -0.00615155, N-m
サマリー MZ, -0.00256353, N-m

境界ID, 41
----------------
面積, 71.1163, cm^2
サマリー FX, -0.0018081, Newton
サマリー FY, 0.000882617, Newton
サマリー FZ, -0.0155729, Newton
力の中心 X-Axis (Y-Z), 0.0132971, -4.268, cm
力の中心 Y-Axis (X-Z), 17.7277, -4.1901, cm
力の中心 Z-Axis (X-Y), 18.5937, 0.0124298, cm
サマリー MX, 3.50469e-05, N-m
サマリー MY, 0.00297275, N-m
サマリー MZ, 0.000156708, N-m

境界ID, 40
----------------
面積, 11.7642, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 39
----------------
面積, 0.679093, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 38
----------------
面積, 11.7048, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 37
----------------
面積, 0.743561, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 36
----------------
面積, 111.866, cm^2
サマリー FX, 0.00564155, Newton
サマリー FY, -0.35522, Newton
サマリー FZ, -0.00534156, Newton
力の中心 X-Axis (Y-Z), 0.52585, -0.383299, cm
力の中心 Y-Axis (X-Z), -7.27546, -0.273259, cm
力の中心 Z-Axis (X-Y), -8.07671, 0.509863, cm
サマリー MX, -0.000997904, N-m
サマリー MY, -0.000453046, N-m
サマリー MZ, 0.0258142, N-m

境界ID, 35
----------------
面積, 126.46, cm^2
サマリー FX, 0.00103617, Newton
サマリー FY, 0.000623667, Newton
サマリー FZ, 0.0938279, Newton
力の中心 X-Axis (Y-Z), 0.0174888, -2.00977, cm
力の中心 Y-Axis (X-Z), -22.9639, -4.10232, cm
力の中心 Z-Axis (X-Y), -6.52758, -0.000476416, cm
サマリー MX, 2.51378e-05, N-m
サマリー MY, 0.00610387, N-m
サマリー MZ, -0.0001434, N-m

境界ID, 34
----------------
面積, 111.87, cm^2
サマリー FX, 0.00576415, Newton
サマリー FY, 0.36087, Newton
サマリー FZ, -0.00545767, Newton
力の中心 X-Axis (Y-Z), -0.525495, -0.368065, cm
力の中心 Y-Axis (X-Z), -7.31009, -0.274482, cm
力の中心 Z-Axis (X-Y), -8.14645, -0.509101, cm
サマリー MX, 0.00101831, N-m
サマリー MY, -0.000465823, N-m
サマリー MZ, -0.0263496, N-m

境界ID, 33
----------------
面積, 0.580345, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 32
----------------
面積, 34.9077, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 31
----------------
面積, 34.98, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 30
----------------
面積, 0.246907, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 29
----------------
面積, 0.00554603, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 28
----------------
面積, 0.0343751, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 27
----------------
面積, 92.9982, cm^2
サマリー FX, 0.13737, Newton
サマリー FY, 7.5727e-05, Newton
サマリー FZ, 0.465026, Newton
力の中心 X-Axis (Y-Z), 26.5907, 5.17921, cm
力の中心 Y-Axis (X-Z), -12.5141, 5.54783, cm
力の中心 Z-Axis (X-Y), -12.9556, 22.8394, cm
サマリー MX, 0.106205, N-m
サマリー MY, 0.0673617, N-m
サマリー MZ, -0.0365371, N-m

境界ID, 26
----------------
面積, 1413.33, cm^2
サマリー FX, 0.846736, Newton
サマリー FY, 0.000312156, Newton
サマリー FZ, 2.51617, Newton
力の中心 X-Axis (Y-Z), 24.7723, 1.87044, cm
力の中心 Y-Axis (X-Z), -1.62079, 1.65291, cm
力の中心 Z-Axis (X-Y), -3.80174, 24.6578, cm
サマリー MX, 0.620427, N-m
サマリー MY, 0.111496, N-m
サマリー MZ, -0.209761, N-m

境界ID, 25
----------------
面積, 0.939264, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 24
----------------
面積, 5.46243, cm^2
サマリー FX, 1.66351e-05, Newton
サマリー FY, 0.00444123, Newton
サマリー FZ, -1.21212e-05, Newton
力の中心 X-Axis (Y-Z), 50, 2.61624, cm
力の中心 Y-Axis (X-Z), 1.56637, 0.413901, cm
力の中心 Z-Axis (X-Y), 2.00609, 50, cm
サマリー MX, -2.44429e-05, N-m
サマリー MY, 6.78378e-07, N-m
サマリー MZ, 6.12484e-05, N-m

境界ID, 23
----------------
面積, 1491.62, cm^2
サマリー FX, 1.27936, Newton
サマリー FY, 0.00246383, Newton
サマリー FZ, 4.22183, Newton
力の中心 X-Axis (Y-Z), 24.1376, 1.0685, cm
力の中心 Y-Axis (X-Z), -0.433336, 1.08253, cm
力の中心 Z-Axis (X-Y), -3.65612, 24.1619, cm
サマリー MX, 1.02005, N-m
サマリー MY, 0.168025, N-m
サマリー MZ, -0.308818, N-m

境界ID, 22
----------------
面積, 3.04859, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 21
----------------
面積, 3.17139, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 20
----------------
面積, 47.7531, cm^2
サマリー FX, 0.0306968, Newton
サマリー FY, -1.11483e-06, Newton
サマリー FZ, -0.0113389, Newton
力の中心 X-Axis (Y-Z), -0.00434396, -5.11327, cm
力の中心 Y-Axis (X-Z), 14.1079, -5.09596, cm
力の中心 Z-Axis (X-Y), 14.1014, -0.00850983, cm
サマリー MX, 9.08106e-07, N-m
サマリー MY, 2.93283e-05, N-m
サマリー MZ, 1.17618e-06, N-m

境界ID, 19
----------------
面積, 9.13363, cm^2
サマリー FX, -0.00185391, Newton
サマリー FY, -4.43746e-07, Newton
サマリー FZ, -0.000138477, Newton
力の中心 X-Axis (Y-Z), 1.20158, -5.30873, cm
力の中心 Y-Axis (X-Z), 14.0116, -5.29715, cm
力の中心 Z-Axis (X-Y), 14.013, 1.29751, cm
サマリー MX, -1.82026e-06, N-m
サマリー MY, 0.000117824, N-m
サマリー MZ, 2.2214e-05, N-m

境界ID, 18
----------------
面積, 1491.7, cm^2
サマリー FX, 1.27863, Newton
サマリー FY, -0.0023613, Newton
サマリー FZ, 4.22722, Newton
力の中心 X-Axis (Y-Z), -24.066, 1.10454, cm
力の中心 Y-Axis (X-Z), -0.170259, 0.977437, cm
力の中心 Z-Axis (X-Y), -3.78373, -24.0967, cm
サマリー MX, -1.0186, N-m
サマリー MY, 0.17407, N-m
サマリー MZ, 0.307719, N-m

境界ID, 17
----------------
面積, 1413.35, cm^2
サマリー FX, 0.827651, Newton
サマリー FY, -0.000252968, Newton
サマリー FZ, 2.46281, Newton
力の中心 X-Axis (Y-Z), -24.6885, 1.88903, cm
力の中心 Y-Axis (X-Z), 0.153788, 0.899263, cm
力の中心 Z-Axis (X-Y), -3.84821, -24.5637, cm
サマリー MX, -0.604955, N-m
サマリー MY, 0.110409, N-m
サマリー MZ, 0.204334, N-m

境界ID, 16
----------------
面積, 3.04869, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 15
----------------
面積, 5.44326, cm^2
サマリー FX, 1.81439e-05, Newton
サマリー FY, -0.00442359, Newton
サマリー FZ, -9.33347e-06, Newton
力の中心 X-Axis (Y-Z), -50, 3.01568, cm
力の中心 Y-Axis (X-Z), 1.84348, 0.320476, cm
力の中心 Z-Axis (X-Y), 1.93782, -50, cm
サマリー MX, 1.88433e-05, N-m
サマリー MY, 7.2803e-07, N-m
サマリー MZ, -7.24761e-05, N-m

境界ID, 14
----------------
面積, 92.9817, cm^2
サマリー FX, 0.129167, Newton
サマリー FY, -4.46915e-05, Newton
サマリー FZ, 0.459973, Newton
力の中心 X-Axis (Y-Z), -26.3045, 5.18357, cm
力の中心 Y-Axis (X-Z), -12.045, 5.65321, cm
力の中心 Z-Axis (X-Y), -12.9623, -22.7219, cm
サマリー MX, -0.104512, N-m
サマリー MY, 0.0663185, N-m
サマリー MZ, 0.0339822, N-m

境界ID, 13
----------------
面積, 0.940376, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 12
----------------
面積, 0.0342592, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 11
----------------
面積, 0.135078, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 10
----------------
面積, 29.6379, cm^2
サマリー FX, 5.12434e-06, Newton
サマリー FY, -3.61515e-06, Newton
サマリー FZ, -0.0263609, Newton
力の中心 X-Axis (Y-Z), -9.05231, -0.1, cm
力の中心 Y-Axis (X-Z), 20.354, -0.1, cm
力の中心 Z-Axis (X-Y), 20.3242, -4.43946, cm
サマリー MX, 0.00117028, N-m
サマリー MY, 0.00535764, N-m
サマリー MZ, -2.71955e-07, N-m

境界ID, 9
----------------
面積, 1.82536, cm^2
サマリー FX, 0.000963739, Newton
サマリー FY, 3.13874e-06, Newton
サマリー FZ, -5.05971e-05, Newton
力の中心 X-Axis (Y-Z), -4.53779, -0.00239637, cm
力の中心 Y-Axis (X-Z), 22.9571, -0.00427555, cm
力の中心 Z-Axis (X-Y), 22.9397, -5.34229, cm
サマリー MX, 2.70318e-06, N-m
サマリー MY, 1.15837e-05, N-m
サマリー MZ, 4.44531e-05, N-m

境界ID, 8
----------------
面積, 29.6676, cm^2
サマリー FX, 7.41934e-05, Newton
サマリー FY, -4.18731e-06, Newton
サマリー FZ, 0.0010851, Newton
力の中心 X-Axis (Y-Z), -4.78558, 0.1, cm
力の中心 Y-Axis (X-Z), 20.6387, 0.1, cm
力の中心 Z-Axis (X-Y), 28.484, -0.482665, cm
サマリー MX, -5.2332e-06, N-m
サマリー MY, -0.000309005, N-m
サマリー MZ, 2.68638e-06, N-m

境界ID, 7
----------------
面積, 0.845993, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 6
----------------
面積, 1.42358, cm^2
サマリー FX, 3.18375e-06, Newton
サマリー FY, -0.000656601, Newton
サマリー FZ, -0.000261026, Newton
力の中心 X-Axis (Y-Z), -7.4562, 0.0084159, cm
力の中心 Y-Axis (X-Z), 20.5566, -0.0185584, cm
力の中心 Z-Axis (X-Y), 19.9207, -7.44154, cm
サマリー MX, 1.93025e-05, N-m
サマリー MY, 5.19985e-05, N-m
サマリー MZ, -0.000134737, N-m

境界ID, 5
----------------
面積, 1.84415, cm^2
サマリー FX, -0.000275554, Newton
サマリー FY, 7.12225e-07, Newton
サマリー FZ, -0.000441233, Newton
力の中心 X-Axis (Y-Z), -2.44821, -0.0763648, cm
力の中心 Y-Axis (X-Z), 18.0499, -0.166083, cm
力の中心 Z-Axis (X-Y), 18.0577, -4.94397, cm
サマリー MX, 2.18156e-05, N-m
サマリー MY, 7.98868e-05, N-m
サマリー MZ, -6.61757e-06, N-m

境界ID, 4
----------------
面積, 0.0136648, cm^2
サマリー FX, 7.01932e-06, Newton
サマリー FY, -6.61653e-06, Newton
サマリー FZ, 6.37457e-06, Newton
力の中心 X-Axis (Y-Z), -7.43966, 0.0382754, cm
力の中心 Y-Axis (X-Z), 22.9417, 0.0389401, cm
力の中心 Z-Axis (X-Y), 22.942, -7.44074, cm
サマリー MX, -4.71738e-07, N-m
サマリー MY, -1.45977e-06, N-m
サマリー MZ, -9.95732e-07, N-m

境界ID, 3
----------------
面積, 0.0137429, cm^2
サマリー FX, 8.33045e-06, Newton
サマリー FY, -7.98444e-06, Newton
サマリー FZ, -8.24725e-06, Newton
力の中心 X-Axis (Y-Z), -7.43922, -0.0404827, cm
力の中心 Y-Axis (X-Z), 22.9411, -0.0409402, cm
力の中心 Z-Axis (X-Y), 22.9409, -7.4394, cm
サマリー MX, 6.10277e-07, N-m
サマリー MY, 1.88862e-06, N-m
サマリー MZ, -1.212e-06, N-m

境界ID, 2
----------------
面積, 0.0131628, cm^2
サマリー FX, 3.71909e-06, Newton
サマリー FY, 3.25836e-06, Newton
サマリー FZ, -4.05657e-06, Newton
力の中心 X-Axis (Y-Z), -7.43069, 0.0494827, cm
力の中心 Y-Axis (X-Z), 18.0547, 0.0529007, cm
力の中心 Z-Axis (X-Y), 18.0628, -7.43004, cm
サマリー MX, 2.99681e-07, N-m
サマリー MY, 7.34573e-07, N-m
サマリー MZ, 8.64642e-07, N-m

境界ID, 1
----------------
面積, 0.0131628, cm^2
サマリー FX, -2.42978e-06, Newton
サマリー FY, -2.87449e-06, Newton
サマリー FZ, -3.20068e-06, Newton
力の中心 X-Axis (Y-Z), -7.43708, -0.0514411, cm
力の中心 Y-Axis (X-Z), 18.0656, -0.0472399, cm
力の中心 Z-Axis (X-Y), 18.0695, -7.43403, cm
サマリー MX, 2.36582e-07, N-m
サマリー MY, 5.79596e-07, N-m
サマリー MZ, -6.99998e-07, N-m


サマリー
-------------------
全面積, 7447.89, cm^2
全 FX, 4.59903, Newton
全 FY, 0.0262986, Newton
全 FZ, 14.3742, Newton
力の中心 X-Axis (Y-Z), 0.19647, 1.58452, cm
力の中心 Y-Axis (X-Z), -9.29791, 0.135685, cm
力の中心 Z-Axis (X-Y), -4.46005, 0.129482, cm
全 MX, 0.0185763, N-m
全 MY, 0.713968, N-m
全 MZ, -0.0114809, N-m
トルク, 0.720488, N-m
