シナリオ1

境界ID, 49
----------------
サマリー MY, 0.0169813, N-m
サマリー MZ, -5.39561e-05, N-m

境界ID, 30
----------------
面積, 41.0054, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 29
----------------
面積, 1.13253, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 28
----------------
面積, 42.7921, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 27
----------------
面積, 192.047, cm^2
サマリー FX, 0.00438627, Newton
サマリー FY, -0.555566, Newton
サマリー FZ, -0.00507764, Newton
力の中心 X-Axis (Y-Z), 0.709049, 0.311965, cm
力の中心 Y-Axis (X-Z), -11.2977, 0.312644, cm
力の中心 Z-Axis (X-Y), -17.8301, 0.660184, cm
サマリー MX, 0.00170342, N-m
サマリー MY, -0.000891665, N-m
サマリー MZ, 0.0627349, N-m

境界ID, 26
----------------
面積, 222.565, cm^2
サマリー FX, 0.0315596, Newton
サマリー FY, 0.00962119, Newton
サマリー FZ, -0.0325059, Newton
力の中心 X-Axis (Y-Z), -0.00310667, -0.952474, cm
力の中心 Y-Axis (X-Z), -36.3409, -1.74075, cm
力の中心 Z-Axis (X-Y), -32.0981, -0.00634869, cm
サマリー MX, 0.000169544, N-m
サマリー MY, -0.0107344, N-m
サマリー MZ, -0.00349544, N-m

境界ID, 25
----------------
面積, 192.047, cm^2
サマリー FX, 0.00447311, Newton
サマリー FY, 0.565043, Newton
サマリー FZ, -0.00529968, Newton
力の中心 X-Axis (Y-Z), -0.709509, 0.351071, cm
力の中心 Y-Axis (X-Z), -11.3479, 0.328879, cm
力の中心 Z-Axis (X-Y), -17.7019, -0.66062, cm
サマリー MX, -0.0018233, N-m
サマリー MY, -0.000922441, N-m
サマリー MZ, -0.0640886, N-m

境界ID, 24
----------------
面積, 0.405808, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 23
----------------
面積, 0.0683123, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 22
----------------
面積, 6.07182, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 21
----------------
面積, 0.587862, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 20
----------------
面積, 6.01141, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 19
----------------
面積, 1.22483, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 18
----------------
面積, 0.876502, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 17
----------------
面積, 0.710816, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 16
----------------
面積, 1.22483, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 15
----------------
面積, 30.5441, cm^2
サマリー FX, 8.29369e-07, Newton
サマリー FY, -5.16442e-06, Newton
サマリー FZ, -0.0281484, Newton
力の中心 X-Axis (Y-Z), -29.586, -0.2, cm
力の中心 Y-Axis (X-Z), 16.7815, -0.2, cm
力の中心 Z-Axis (X-Y), 16.9286, -4.07636, cm
サマリー MX, 0.00114742, N-m
サマリー MY, 0.00476513, N-m
サマリー MZ, -6.21291e-07, N-m

境界ID, 14
----------------
面積, 4.11893, cm^2
サマリー FX, 0.00237343, Newton
サマリー FY, -1.0215e-05, Newton
サマリー FZ, -8.18497e-05, Newton
力の中心 X-Axis (Y-Z), -3.98827, -0.00286416, cm
力の中心 Y-Axis (X-Z), 19.4112, -0.0110426, cm
力の中心 Z-Axis (X-Y), 19.3741, -5.16002, cm
サマリー MX, 4.22233e-06, N-m
サマリー MY, 1.57897e-05, N-m
サマリー MZ, 9.26759e-05, N-m

境界ID, 13
----------------
面積, 30.5743, cm^2
サマリー FX, 0.000117865, Newton
サマリー FY, -1.67428e-06, Newton
サマリー FZ, 0.00814418, Newton
力の中心 X-Axis (Y-Z), -4.39098, 0.2, cm
力の中心 Y-Axis (X-Z), 15.2093, 0.2, cm
力の中心 Z-Axis (X-Y), 17.8389, -3.2753, cm
サマリー MX, -0.000266743, N-m
サマリー MY, -0.0014526, N-m
サマリー MZ, 4.92077e-06, N-m

境界ID, 12
----------------
面積, 0.710816, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 11
----------------
面積, 2.87181, cm^2
サマリー FX, 1.05247e-05, Newton
サマリー FY, -0.00148861, Newton
サマリー FZ, -0.000381644, Newton
力の中心 X-Axis (Y-Z), -7.41703, 0.0524158, cm
力の中心 Y-Axis (X-Z), 17.0132, -0.0233327, cm
力の中心 Z-Axis (X-Y), 16.6852, -7.38421, cm
サマリー MX, 2.7834e-05, N-m
サマリー MY, 6.36838e-05, N-m
サマリー MZ, -0.00025248, N-m

境界ID, 10
----------------
面積, 3.98275, cm^2
サマリー FX, -0.000979198, Newton
サマリー FY, 1.49158e-06, Newton
サマリー FZ, -0.000820418, Newton
力の中心 X-Axis (Y-Z), -3.56366, -0.0771867, cm
力の中心 Y-Axis (X-Z), 14.5967, 0.14414, cm
力の中心 Z-Axis (X-Y), 14.6159, -4.43789, cm
サマリー MX, 3.64071e-05, N-m
サマリー MY, 0.000120667, N-m
サマリー MZ, -3.46776e-05, N-m

境界ID, 9
----------------
面積, 1.31442, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 8
----------------
面積, 1410.3, cm^2
サマリー FX, 0.876556, Newton
サマリー FY, -0.000160559, Newton
サマリー FZ, 2.64943, Newton
力の中心 X-Axis (Y-Z), -24.5643, 2.09514, cm
力の中心 Y-Axis (X-Z), -0.126352, 0.864745, cm
力の中心 Z-Axis (X-Y), -4.37924, -24.4737, cm
サマリー MX, -0.648413, N-m
サマリー MY, 0.13439, N-m
サマリー MZ, 0.21532, N-m

境界ID, 7
----------------
面積, 90.8492, cm^2
サマリー FX, 0.086306, Newton
サマリー FY, -0.000162788, Newton
サマリー FZ, 0.321025, Newton
力の中心 X-Axis (Y-Z), -27.1818, 5.20838, cm
力の中心 Y-Axis (X-Z), -13.4101, 5.27909, cm
力の中心 Z-Axis (X-Y), -12.8695, -21.9243, cm
サマリー MX, -0.0703737, N-m
サマリー MY, 0.0458093, N-m
サマリー MZ, 0.0234813, N-m

境界ID, 6
----------------
面積, 1487.54, cm^2
サマリー FX, 1.33735, Newton
サマリー FY, -0.0022942, Newton
サマリー FZ, 4.26865, Newton
力の中心 X-Axis (Y-Z), -23.9571, 1.01438, cm
力の中心 Y-Axis (X-Z), -0.443867, 1.08497, cm
力の中心 Z-Axis (X-Y), -3.30407, -24.0841, cm
サマリー MX, -1.02804, N-m
サマリー MY, 0.154605, N-m
サマリー MZ, 0.3204, N-m

境界ID, 5
----------------
面積, 2.90859, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 4
----------------
面積, 5.44507, cm^2
サマリー FX, 1.14574e-05, Newton
サマリー FY, -0.00491456, Newton
サマリー FZ, -8.55487e-06, Newton
力の中心 X-Axis (Y-Z), -50, 2.22405, cm
力の中心 Y-Axis (X-Z), 0.510066, 0.788393, cm
力の中心 Z-Axis (X-Y), 0.450364, -50, cm
サマリー MX, 4.30234e-05, N-m
サマリー MY, 2.93346e-07, N-m
サマリー MZ, -1.93388e-05, N-m

境界ID, 3
----------------
面積, 23.7971, cm^2
サマリー FX, 0.0149325, Newton
サマリー FY, -1.30292e-06, Newton
サマリー FZ, -0.00552124, Newton
力の中心 X-Axis (Y-Z), -25.3257, -5.11625, cm
力の中心 Y-Axis (X-Z), 14.0823, -5.16634, cm
力の中心 Z-Axis (X-Y), 14.1003, -25.3077, cm
サマリー MX, 0.00139723, N-m
サマリー MY, 1.45269e-05, N-m
サマリー MZ, 0.00378158, N-m

境界ID, 2
----------------
面積, 1.4265, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 1
----------------
面積, 4.53543, cm^2
サマリー FX, -0.000768901, Newton
サマリー FY, -2.89333e-06, Newton
サマリー FZ, -5.39139e-05, Newton
力の中心 X-Axis (Y-Z), -28.9987, -5.31453, cm
力の中心 Y-Axis (X-Z), 14.0117, -5.29851, cm
力の中心 Z-Axis (X-Y), 14.0139, -30.9307, cm
サマリー MX, 1.65226e-05, N-m
サマリー MY, 4.8419e-05, N-m
サマリー MZ, -0.000223377, N-m


サマリー
-------------------
全面積, 7542.67, cm^2
全 FX, 4.71803, Newton
全 FY, 0.0192445, Newton
全 FZ, 14.6477, Newton
力の中心 X-Axis (Y-Z), 0.16868, 1.53379, cm
力の中心 Y-Axis (X-Z), -25.7016, -0.242873, cm
力の中心 Z-Axis (X-Y), -4.19111, 0.162335, cm
全 MX, 0.0238251, N-m
全 MY, 0.686265, N-m
全 MZ, -0.0129045, N-m
トルク, 0.0238788, N-m
